ID,Rtc_Name,Route_Name,Route_Link,Boarding,Destination,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
6213,APSRTC,Bhel to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 2085,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:50:00,07h 10m,20:00:00,3.8,1372,10
6214,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1397,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00:00,04h 20m,18:20:00,1.7,348,33
6215,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 84185,RAJADHANI AC (CONVERTED METRO LUXURY),14:30:00,04h 15m,18:45:00,3.8,422,32
6216,APSRTC,Uppal to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00:00,05h 30m,20:30:00,3.9,279,24
6217,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,15:15:00,05h 40m,20:55:00,2.5,394,12
6218,APSRTC,Bhel to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:35:00,07h 40m,00:15:00,2.8,296,21
6219,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45:00,05h 30m,22:15:00,3.8,323,29
6220,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 7649,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00:00,06h 15m,23:15:00,3.8,279,23
6221,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 8207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00:00,05h 00m,22:00:00,3.2,279,33
6222,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1294,Lahari A/C sleeper,17:15:00,05h 30m,22:45:00,3.4,1463,24
6223,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45:00,04h 15m,22:00:00,3.8,296,15
6224,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,17:50:00,06h 25m,00:15:00,3.7,296,23
6225,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,18:00:00,07h 20m,01:20:00,3.3,303,25
6226,APSRTC,Hayathnagar to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,18:20:00,05h 35m,23:55:00,4.6,900,32
6227,APSRTC,Alwal to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 9550,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30:00,06h 55m,01:25:00,3.8,348,29
6228,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1082,Lahari A/C sleeper,18:30:00,05h 29m,23:59:00,2.5,418,26
6229,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30:00,04h 50m,23:20:00,3.8,354,30
6230,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 97660,RAJDHANI (A.C. Semi Sleeper),18:40:00,04h 50m,23:30:00,3.8,422,30
6231,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 9443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45:00,05h 45m,00:30:00,1.9,546,28
6232,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 67145,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10:00,06h 20m,01:30:00,3.8,348,31
6233,APSRTC,Bhel to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 9681,Lahari A/C sleeper,19:15:00,06h 00m,01:15:00,4.1,419,13
6234,APSRTC,Bhel to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25:00,07h 05m,02:30:00,3.8,279,4
6235,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 8205,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),19:30:00,04h 00m,23:30:00,3.8,499,43
6236,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 7660,LAHARI A/C SLEEPER CUM SEATER,19:35:00,05h 55m,01:30:00,1.8,728,34
6237,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1740,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50:00,05h 30m,01:20:00,3.8,546,27
6238,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 9571,Lahari A/C sleeper,19:55:00,06h 00m,01:55:00,3,418,28
6239,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1498,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,04h 55m,00:55:00,3.8,1372,28
6240,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,20:25:00,05h 05m,01:30:00,3.8,734,29
6241,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1750,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30:00,05h 35m,02:05:00,4.6,546,30
6242,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,20:55:00,04h 50m,01:45:00,3.8,740,26
6243,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,21:10:00,05h 55m,03:05:00,3.2,546,35
6244,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1621,Lahari Non A/C Sleeper Cum Seater,21:15:00,06h 05m,03:20:00,4.3,348,34
6245,APSRTC,Kukatpally to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1730,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,05h 50m,03:20:00,3.8,348,31
6246,APSRTC,Miyapur to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:40:00,05h 40m,03:20:00,4,546,46
6247,APSRTC,Jubilee Bus Station JBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,21:40:00,04h 50m,02:30:00,3.8,400,33
6248,APSRTC,Central Bus Station (CBS to KURNOOL BS,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TSRTC - 1924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,04h 15m,02:45:00,4.4,348,32
6249,APSRTC,Gachibowli to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),22:30:00,02h 30m,01:00:00,4.7,1399,20
6250,APSRTC,Afzalgunj to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),23:30:00,03h 45m,03:15:00,2.6,617,24
6251,APSRTC,Rajendranagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:15:00,03h 15m,19:30:00,3.4,900,15
6252,APSRTC,Rajendranagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),16:30:00,03h 15m,19:45:00,3.9,600,27
6253,APSRTC,Hitec City to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,JBT TRAVELS,A/C Sleeper (2+1),16:30:00,06h 15m,22:45:00,3.2,1099,12
6254,APSRTC,Secunderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Moksha Travels,A/C Sleeper (2+1),17:00:00,06h 45m,23:45:00,4.1,1070,14
6255,APSRTC,Ameerpet to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),17:02:00,06h 32m,23:34:00,4.8,400,25
6256,APSRTC,Kukatpally to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Jagan Travels,Mercedes Benz Multi-Axle A/C Sleeper (2+1),17:20:00,05h 40m,23:00:00,4.2,1300,18
6257,APSRTC,Lakdikapul to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Sri Vaari Travels,A/C Sleeper (2+1),17:45:00,04h 15m,22:00:00,4.2,1924,13
6258,APSRTC,Gandi Maisamma to Bellary X Roads,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),17:45:00,06h 45m,00:30:00,3.5,1000,26
6259,APSRTC,Gandi Maisamma to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Sri Krishna Travels,A/C Sleeper (2+1),17:45:00,06h 14m,23:59:00,3.5,1200,23
6260,APSRTC,Ameerpet to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:50:00,05h 55m,23:45:00,4.5,900,24
6261,APSRTC,Mehdipatnam to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,JBT TRAVELS,A/C Sleeper (2+1),18:15:00,04h 30m,22:45:00,3.6,1899,6
6262,APSRTC,L B Nagar (Avail Free Metro T... to Bellary X Road,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Mythri Tours And Travels,A/C Sleeper (2+1),18:15:00,06h 45m,01:00:00,4.6,1099,17
6263,APSRTC,Vanasthalipuram to Bellary X Road,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,VSR Tours and Travels,A/C Sleeper (2+1),18:20:00,07h 10m,01:30:00,4.5,909,22
6264,APSRTC,Shamshabad to Bellary Chowrastha,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Nanthi Travels,A/C Sleeper (2+1),18:25:00,03h 35m,22:00:00,4.2,1400,16
6265,APSRTC,Ameerpet to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:30:00,06h 34m,01:04:00,4.5,920,24
6266,APSRTC,Miyapur to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),18:30:00,06h 15m,00:45:00,4.4,1350,29
6267,APSRTC,Gachibowli to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30:00,04h 45m,23:15:00,4.9,1840,12
6268,APSRTC,Gachibowli to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30:00,04h 40m,23:10:00,5,1880,26
6269,APSRTC,Shivarampalli to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Sri Vaari Travels,A/C Sleeper (2+1),19:00:00,05h 30m,00:30:00,4.2,1625,19
6270,APSRTC,Miyapur to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Moksha Travels,A/C Sleeper (2+1),19:05:00,05h 55m,01:00:00,4.1,1080,17
6271,APSRTC,Balanagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,National travels,Bharat Benz A/C Sleeper (2+1),19:05:00,07h 40m,02:45:00,3.4,1550,32
6272,APSRTC,Gachibowli to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15:00,04h 00m,23:15:00,4.7,1234,15
6273,APSRTC,Rajendra Nagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15:00,03h 15m,22:30:00,4.3,1700,29
6274,APSRTC,Miyapur to Bellary Chowarasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,November Travels,Bharat Benz A/C Sleeper (2+1),19:20:00,05h 55m,01:15:00,4.3,1100,20
6275,APSRTC,Kondapur to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:30:00,04h 00m,23:30:00,3.4,1200,27
6276,APSRTC,Nizampet to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Vikram Travels,A/C Sleeper (2+1),19:40:00,04h 50m,00:30:00,4.1,989,16
6277,APSRTC,Mehdipatnam to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,SR Tours and Travels,A/C Sleeper (2+1),19:50:00,04h 09m,23:59:00,3.3,1199,22
6278,APSRTC,Chandanagar to Bellary chowrasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),20:00:00,05h 25m,01:25:00,3.9,3299,1
6279,APSRTC,Chandanagar to Bellary chowrasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),20:00:00,05h 25m,01:25:00,3.9,3499,1
6280,APSRTC,Bharat Nagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00:00,03h 55m,23:55:00,4.2,1200,23
6281,APSRTC,Rampally X Road to Bellary Circle,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00:00,05h 30m,01:30:00,4.3,4500,8
6282,APSRTC,Rampally X Road to Bellary Circle,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00:00,05h 30m,01:30:00,4.3,1200,21
6283,APSRTC,Mehdipatnam to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,20:00:00,05h 00m,01:00:00,3.3,700,19
6284,APSRTC,LB Nagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,JBT TRAVELS,Non A/C Seater / Sleeper (2+1),20:00:00,05h 45m,01:45:00,3.2,799,7
6285,APSRTC,Lakdikapul to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BSR Tours And Travels,A/C Sleeper (2+1),20:00:00,05h 00m,01:00:00,5,1280,24
6286,APSRTC,Lakdikapul to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BSR Tours And Travels,A/C Sleeper (2+1),20:00:00,05h 00m,01:00:00,5,1090,13
6287,APSRTC,Lakdikapul to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00:00,05h 45m,01:45:00,4.3,1369,20
6288,APSRTC,Rampally X Road to Bellary Circle,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00:00,05h 30m,01:30:00,4.3,4500,42
6289,APSRTC,Lakdikapul to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00:00,05h 00m,01:00:00,5,1500,26
6290,APSRTC,Chandanagar to Bellary chowrasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),20:00:00,05h 30m,01:30:00,3.9,2499,1
6291,APSRTC,Bharat Nagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Jagan Travels,A/C Sleeper (2+1),20:00:00,05h 00m,01:00:00,4.2,1349,12
6292,APSRTC,Gachibowli to Bellary Chowrasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Zingbus Plus,A/C Sleeper (2+1),20:05:00,05h 00m,01:05:00,3.3,1350,26
6293,APSRTC,LB Nagar to Kurnool ByePass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),20:15:00,05h 01m,01:16:00,4.1,1030,31
6294,APSRTC,LB Nagar to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),20:15:00,05h 00m,01:15:00,4.1,980,25
6295,APSRTC,LB Nagar to Kurnool ByePass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),20:15:00,05h 01m,01:16:00,4.1,980,18
6296,APSRTC,Patancheru to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,National travels,Scania AC Multi Axle Sleeper (2+1),20:15:00,06h 30m,02:45:00,3.4,900,26
6297,APSRTC,LB Nagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Vikram Travels,A/C Sleeper (2+1),20:20:00,05h 05m,01:25:00,4.1,850,22
6298,APSRTC,LB Nagar to Bellary X Roads,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Vikram Travels,A/C Sleeper (2+1),20:20:00,04h 40m,01:00:00,4.1,1359,19
6299,APSRTC,Mehdipatnam to Bellary chowrasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),20:30:00,05h 00m,01:30:00,3.9,4999,1
6300,APSRTC,Chanda Nagar to Kurnool Bellary chow-rasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Indian Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:30:00,05h 30m,02:00:00,3.2,1000,24
6301,APSRTC,Vanasthalipuram to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,PMR Express,A/C Sleeper (2+1),20:30:00,06h 40m,03:10:00,3.9,1650,28
6302,APSRTC,Gachibowli to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Intercity travels,A/C Sleeper (2+1),20:30:00,04h 30m,01:00:00,4.5,1199,24
6303,APSRTC,LB Nagar to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,ORM Tours and Travels,A/C Sleeper (2+1),20:45:00,05h 15m,02:00:00,3.8,800,7
6304,APSRTC,Gachibowli to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),20:45:00,04h 00m,00:45:00,4.7,1599,7
6305,APSRTC,Gachibowli O R R to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45:00,03h 45m,00:30:00,4.3,1259,20
6306,APSRTC,Shivarampalli to Bellary Chowrasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Zingbus Plus,A/C Sleeper (2+1),20:50:00,04h 15m,01:05:00,3.3,1188,28
6307,APSRTC,Lakdikapul to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,VRCR(AMKGN) Travels,NON A/C Sleeper (2+1),21:00:00,03h 30m,00:30:00,4.2,1000,13
6308,APSRTC,Paradise to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:00:00,05h 15m,02:15:00,5,1280,24
6309,APSRTC,Vanasthalipuram to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:00:00,04h 30m,01:30:00,4.7,2299,14
6310,APSRTC,Gachibowli to Kurnool By Pass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Kaveri Travels,A/C Sleeper (2+1),21:00:00,03h 45m,00:45:00,3.7,800,7
6311,APSRTC,Hayat nagar to Bellary circle Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,TVK TRAVELS,Bharat Benz A/C Sleeper (2+1),21:05:00,05h 25m,02:30:00,4.6,1999,3
6312,APSRTC,Vanasthalipuram to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),21:10:00,05h 20m,02:30:00,4.8,935,10
6313,APSRTC,Vanasthalipuram to Kurnool Bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10:00,06h 20m,03:30:00,4.4,830,21
6314,APSRTC,Vanasthalipuram to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),21:10:00,05h 30m,02:40:00,3.5,655,18
6315,APSRTC,Rajendranagar to Bellary Chowarasta,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,November Travels,A/C Seater / Sleeper (2+1),21:10:00,05h 20m,02:30:00,4.3,840,25
6316,APSRTC,LB Nagar to kurnool bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Al madeena Travels,A/C Sleeper (2+1),21:15:00,06h 30m,03:45:00,3.8,900,21
6317,APSRTC,Vanasthalipuram to Bellary X Road,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15:00,05h 45m,03:00:00,4.1,600,19
6318,APSRTC,Gachibowli to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,KK Travels,Non A/C Seater / Sleeper (2+1),21:15:00,06h 00m,03:15:00,3.6,550,17
6319,APSRTC,LB Nagar to kurnool bypass,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15:00,06h 30m,03:45:00,3.8,550,20
6320,APSRTC,Vanasthalipuram to Bellary X Road,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,AR & BCVR Travels,NON A/C Sleeper (2+1),21:15:00,06h 15m,03:30:00,4.1,1100,20
6321,APSRTC,Nagole to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:20:00,05h 39m,02:59:00,4.8,750,32
6322,APSRTC,Beeramguda to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad,Kurnool,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:20:00,05h 40m,03:00:00,3.5,599,25
