ID,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
1533,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Sivanjali Bus","Non A/C Seater / Sleeper (2+1)",22:15:00,"07h 35m",05:50:00,2.8,499.00,24
1534,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:00:00,"07h 45m",05:45:00,2.9,499.00,16
1535,"Ongole to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"V Kaveri Travels","Non A/C Seater / Sleeper (2+1)",23:00:00,"07h 40m",06:40:00,3.7,600.00,32
1536,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"KMBT Travels","NON A/C Sleeper (2+1)",23:15:00,"06h 30m",05:45:00,3.1,741.00,18
1537,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Meghana Travels","A/C Sleeper (2+1)",23:30:00,"07h 05m",06:35:00,2.5,1399.00,32
1538,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"KKaveri Travels","Non A/C Seater / Sleeper (2+1)",23:58:00,"06h 57m",06:55:00,2.6,670.00,19
1539,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Krishna Travels","NON A/C Semi Sleeper / Sleeper (2+1)",21:30:00,"07h 45m",05:15:00,2.6,3000.00,4
1540,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"KKaveri Travels","Non A/C Seater / Sleeper (2+1)",23:15:00,"06h 45m",06:00:00,2.5,600.00,27
1541,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Cherry tours&travels","Non A/C Seater / Sleeper (2+1)",22:45:00,"07h 30m",06:15:00,3.1,475.00,34
1542,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Ramu Tours & Travels","A/C Sleeper (2+1)",23:55:00,"06h 45m",06:40:00,2.4,751.00,21
1543,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",21:45:00,"08h 10m",05:55:00,1.6,499.00,24
1544,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Krishna Travels","Volvo Multi-Axle A/C Sleeper (2+1)",23:59:00,"07h 06m",07:05:00,1.7,1300.00,20
1545,"Addanki Bustand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Vihari Travels ","NON AC Seater / Sleeper 2+1",23:00:00,"08h 00m",07:00:00,2.5,610.00,30
1546,"Addanki Bus Stand to Ameerpet",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Krishna Travels","NON A/C Semi Sleeper / Sleeper (2+1)",22:30:00,"07h 15m",05:45:00,3.2,500.00,32
1547,"Addanki Bustand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Vihari Travels ","NON AC Seater / Sleeper 2+1",22:00:00,"08h 30m",06:30:00,3.7,500.00,25
1548,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"VV Vinayak Travels","Non A/C Seater / Sleeper (2+1)",21:55:00,"08h 50m",06:45:00,3.5,730.00,13
1549,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"GOWTHAMI TOURS AND TRAVELS","Volvo Multi-Axle A/C (2+1)",23:20:00,"06h 50m",06:10:00,3.2,759.00,26
1550,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Cherry tours&travels","Non AC Seater (2+2)",22:00:00,"07h 30m",05:30:00,3.1,523.00,14
1551,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Cherry tours&travels","A/C Seater / Sleeper (2+1)",21:30:00,"08h 00m",05:30:00,3,589.00,27
1552,"Ongole to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Vihari Travels ","NON A/C Sleeper (2+1)",23:50:00,"06h 40m",06:30:00,3.2,740.00,22
1553,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Rajeswari Travels","A/C Seater / Sleeper (2+1)",23:59:00,"07h 36m",07:35:00,2.8,500.00,26
1554,"Addanki Bus Stand to Ameerpet",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Rajeswari Travels","Non A/C Seater / Sleeper (2+1)",23:50:00,"06h 37m",06:27:00,2.8,550.00,32
1555,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Rajeswari Travels","Non A/C Seater / Sleeper (2+1)",23:59:00,"07h 36m",07:35:00,2.8,600.00,32
1556,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:00:00,"07h 59m",05:59:00,1.8,555.00,30
1557,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Ramu Tours & Travels","A/C Seater / Sleeper (2+1)",23:00:00,"06h 45m",05:45:00,2.7,590.00,29
1558,"Mangamuru Road to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"My Star Transport","Non A/C Seater / Sleeper (2+1)",21:55:00,"08h 15m",06:10:00,2.7,703.00,30
1559,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:00:00,"07h 40m",05:40:00,2.2,525.00,26
1560,"Ongole to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"V Kaveri Travels","Volvo Multi-Axle A/C Sleeper (2+1)",22:00:00,"08h 30m",06:30:00,2.3,1000.00,24
1561,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",21:45:00,"08h 04m",05:49:00,1.4,499.00,20
1562,"Mangamuru to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"KTC Travels","A/C Seater / Sleeper (2+1)",23:55:00,"06h 00m",05:55:00,1,2000.00,23
1563,"RTC Bus Stand to Hyderabad",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"METRO LINES TRAVELS","NON A/C Seater/ Sleeper (2+1)",23:30:00,"06h 00m",05:30:00,3.9,2500.00,41
1564,"Ongole to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"SWATHI TRAVELS","Non A/C Seater / Sleeper (2+1)",22:20:00,"08h 25m",06:45:00,3.7,490.00,24
1565,"Mangamuru to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Kaveri Travels","Volvo Multi Axle B9R A/C Sleeper (2+1)",23:55:00,"06h 35m",06:30:00,3.6,770.00,27
1566,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Krishna Travels","Volvo Multi-Axle A/C Sleeper (2+1)",23:50:00,"06h 25m",06:15:00,3.5,1000.00,29
1567,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Ramu Tours & Travels","Non A/C Seater / Sleeper (2+1)",23:30:00,"06h 45m",06:15:00,2.8,3000.00,27
1568,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Sivanjali Bus","Non A/C Seater / Sleeper (2+1)",22:15:00,"07h 35m",05:50:00,2.8,3000.00,40
1569,"Addanki Bus Stand to Ameerpet",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Rajeswari Travels","Non A/C Seater / Sleeper (2+1)",23:20:00,"06h 37m",05:57:00,2.8,550.00,32
1570,"RTC Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Ramu Tours & Travels","NON A/C Sleeper (2+1)",23:55:00,"06h 45m",06:40:00,2.8,790.00,24
1571,"Mangamuru Road to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"My Star Transport","Non A/C Seater / Sleeper (2+1)",21:55:00,"08h 15m",06:10:00,2.7,3752.00,29
1572,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:45:00,"07h 03m",05:48:00,2,499.00,43
1573,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:55:00,"06h 58m",05:53:00,2,555.00,35
1574,"Addanki Bus Stand to Kukatpally",https://www.redbus.in/bus-tickets/ongole-to-hyderabad,"Sri Laxmi Sravanthi Siva Tours And Travels","Non A/C Seater / Sleeper (2+1)",22:00:00,"07h 45m",05:45:00,2,499.00,13
1575,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5455","Super Luxury (Non AC Seater 2+2 Push Back)",11:30:00,"06h 00m",17:30:00,4.3,398.00,30
1576,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5080","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",12:00:00,"05h 25m",17:25:00,4.3,632.00,31
1577,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5533","Super Luxury (Non AC Seater 2+2 Push Back)",13:00:00,"06h 00m",19:00:00,3.6,398.00,33
1578,"Majestic to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5751","Express(Non AC Seater)",14:15:00,"06h 20m",20:35:00,3.9,280.00,44
1579,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 47577","Super Luxury (Non AC Seater 2+2 Push Back)",14:30:00,"06h 00m",20:30:00,3.1,398.00,22
1580,"Majestic to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5513","SAPTAGIRI EXPRESS",14:45:00,"06h 00m",20:45:00,3.1,280.00,43
1581,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 35292","Super Luxury (Non AC Seater 2+2 Push Back)",15:00:00,"06h 30m",21:30:00,3.5,398.00,29
1582,"Majestic to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5471","SAPTAGIRI EXPRESS",15:30:00,"06h 00m",21:30:00,4,280.00,41
1583,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 4022","Super Luxury (Non AC Seater 2+2 Push Back)",15:30:00,"07h 00m",22:30:00,3,398.00,30
1584,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 2638","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",16:00:00,"06h 00m",22:00:00,4.3,633.00,28
1585,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 3879","Super Luxury (Non AC Seater 2+2 Push Back)",16:15:00,"06h 45m",23:00:00,3.4,398.00,27
1586,"Majestic to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 5467","SAPTAGIRI EXPRESS",16:30:00,"06h 00m",22:30:00,4.1,280.00,39
1587,"BNG KEMPEGOWDA BS TERMINAL 1 to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 4310","Super Luxury (Non AC Seater 2+2 Push Back)",17:00:00,"05h 45m",22:45:00,3.9,398.00,28
1588,"Chandapura to TIRUPATHI",https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,"APSRTC - 3873","AMARAVATHI (VOLVO / SCANIA A.C Multi Axle)",17:30:00,"07h 00m",00:30:00,2.5,632.00,40
